Date,Time,Temperature-C-01,Temperature-C-02,Temperature-C-03,Avg-Temperature,Rh-01,Rh-02,Rh-03,Rh-Average,Prec,Soil Moisture-1,Soil Moisture-2,Soil Moisture-3,M-Average,Light-01,Light-02,Light-03
3/9/2567,5:00:00,32.1,26.6,23.4,27.4,51,98.1,79.8,76.3,0,11,13,12,12,0,0,0
3/9/2567,6:00:00,32.2,27.1,23.8,27.7,52,98.1,76.7,75.6,0,11,13,12,12,0,3,7
3/9/2567,7:00:00,32.1,27.5,24.2,27.9,51,98.1,73.5,74.2,0,11,13,12,12,94,331,192
3/9/2567,8:00:00,32,27.6,24.3,27.9,54.1,98.1,73.5,75.2,0,11,13,12,12,574,951,409
3/9/2567,9:00:00,31.7,27.8,24.5,28,51,99.2,72.5,74.2,0,11,13,12,12,1129,1362,525
3/9/2567,10:00:00,31.5,28.8,25.3,28.5,50,99.2,71.4,73.5,0,11,13,12,12,2080,1825,635
3/9/2567,11:00:00,31.3,29.4,25.8,28.8,49,53.4,70.4,57.6,0,11,13,12,12,1534,2527,726
3/9/2567,12:00:00,31.2,29.5,25.9,28.9,49,54.5,68.3,57.2,0,12,15,13,13.2,3801,1928,981
3/9/2567,13:00:00,31.1,29.8,26.1,29,49,55.6,66.2,56.9,0,12,15,13,13.2,2528,4072,4223
3/9/2567,14:00:00,30.8,30.1,26.5,29.1,51,56.7,65.1,57.6,0,12,15,13,13.2,1788,3175,4114
3/9/2567,15:00:00,30.8,30.1,26.5,29.1,46.9,57.8,63,55.9,0,12,15,13,13.2,1940,3817,2349
3/9/2567,16:00:00,30.7,29.5,25.9,28.7,46.9,58.9,64.1,56.6,0,12,15,13,13.2,1153,1489,1395
3/9/2567,17:00:00,30.6,30.1,26.5,29.1,44.9,60,63,55.9,0,12,15,13,13.2,485,537,683
3/9/2567,18:00:00,30.6,30.6,26.9,29.4,45.9,61,63,56.6,0,12,15,13,13.2,53,14,17
3/9/2567,19:00:00,30.5,31.2,27.4,29.7,43.9,62.1,62,56,0,12,15,13,13.2,0,0,0
3/9/2567,20:00:00,30.4,31,27.2,29.5,44.9,62.1,62,56.3,0,12,15,13,13.2,0,0,0
3/9/2567,21:00:00,30.4,31.1,27.3,29.6,44.9,63.2,58.8,55.6,0,12,15,13,13.2,0,0,0
3/9/2567,22:00:00,30.1,31.4,27.6,29.7,45.9,64.3,59.9,56.7,0,11,13,12,12,0,0,1
3/9/2567,23:00:00,29.9,31.8,27.9,29.9,44.9,64.3,57.8,55.6,0,11,13,12,12,0,0,1
4/9/2567,0:00:00,29.6,32,28.1,29.9,43.9,65.4,57.8,55.7,0,11,13,12,12,0,0,0
4/9/2567,1:00:00,29.3,32,28.1,29.8,44.9,68.7,56.7,56.8,0,11,13,12,12,0,0,0
4/9/2567,2:00:00,28.9,31.8,27.9,29.5,44.9,71.9,56.7,57.8,0,11,13,12,12,0,0,0
4/9/2567,3:00:00,28.8,32.4,28.5,29.9,43.9,75.2,53.6,57.5,0,11,13,12,12,0,0,0
4/9/2567,4:00:00,28.5,32.9,28.9,30.1,43.9,76.3,53.6,57.9,0,11,13,12,12,0,0,0
4/9/2567,5:00:00,28.3,33,29,30.1,45.9,78.5,52.5,59,0,9,11,9,9.6,0,0,0
4/9/2567,6:00:00,28.1,32.9,28.9,29.9,47.9,79.6,53.6,60.4,0,9,11,9,9.6,4,0,0
4/9/2567,7:00:00,27.8,33.2,29.2,30.1,47.9,80.7,52.5,60.4,0,9,11,9,9.6,370,80,191
4/9/2567,8:00:00,27.7,33,29,29.9,46.9,81.8,55.7,61.4,0,9,11,9,9.6,1087,651,898
4/9/2567,9:00:00,27.6,33.3,29.3,30.1,49,81.8,52.5,61.1,0,9,11,9,9.6,1563,1025,1981
4/9/2567,10:00:00,27.7,33,29,29.9,50,81.8,51.5,61.1,0,9,11,9,9.6,2098,1720,2856
4/9/2567,11:00:00,27.6,33.5,29.4,30.2,50,82.8,50.4,61.1,0,9,11,9,9.6,2911,1709,1541
4/9/2567,12:00:00,27.8,34.1,29.9,30.6,51,83.9,50.4,61.8,0,9,11,9,9.6,2218,2458,1206
4/9/2567,13:00:00,27.6,34.1,29.9,30.5,51,85,50.4,62.1,0,9,11,9,9.6,4699,3302,2697
4/9/2567,14:00:00,27.3,33.3,29.3,30,52,85,52.5,63.2,0,10,12,11,10.8,3661,2596,2233
4/9/2567,15:00:00,27,33.9,29.8,30.3,52,85,48.3,61.8,0,10,12,11,10.8,4404,2559,1044
4/9/2567,16:00:00,26.9,33.7,29.6,30.1,53,86.1,48.3,62.5,0,10,12,11,10.8,1710,1335,977
4/9/2567,17:00:00,26.8,34.4,30.2,30.5,54.1,86.1,46.2,62.1,0,9,11,9,9.6,608,509,324
4/9/2567,18:00:00,26.8,34.5,30.3,30.6,54.1,87.2,47.3,62.8,0,9,11,9,9.6,16,39,40
4/9/2567,19:00:00,26.7,34.9,30.7,30.7,55.1,88.3,45.2,62.8,0,10,12,11,10.8,0,0,0
4/9/2567,20:00:00,26.6,34.9,30.7,30.7,55.1,88.3,46.2,63.2,0,9,11,9,9.6,0,0,0
4/9/2567,21:00:00,26.6,34.1,29.9,30.2,55.1,89.4,46.2,63.6,0,9,11,9,9.6,0,0,0
4/9/2567,22:00:00,26.6,33.9,29.8,30.1,55.1,89.4,47.3,63.9,0,9,11,9,9.6,0,0,0
4/9/2567,23:00:00,26.5,33.6,29.5,29.8,55.1,90.5,46.2,63.9,0,9,11,9,9.6,0,0,0
5/9/2567,0:00:00,26.3,33.8,29.7,30,55.1,91.6,45.2,63.9,0,9,11,9,9.6,0,0,0
5/9/2567,1:00:00,26.2,33.8,29.7,29.9,55.1,91.6,46.2,64.3,0,9,11,9,9.6,0,2,0
5/9/2567,2:00:00,26.2,33,29,29.4,57.1,91.6,46.2,65,0,9,11,9,9.6,0,0,0
5/9/2567,3:00:00,26.1,32.7,28.8,29.2,59.2,92.7,45.2,65.7,0,9,11,9,9.6,0,0,0
5/9/2567,4:00:00,26,31.7,27.8,28.5,62.2,92.7,45.2,66.7,0,9,11,9,9.6,0,0,0
5/9/2567,5:00:00,25.9,31.2,27.4,28.2,62.2,92.7,47.3,67.4,0,11,13,12,12,0,0,0
5/9/2567,6:00:00,25.9,30.7,27,27.9,61.2,92.7,49.4,67.7,0,12,15,13,13.2,0,11,6
5/9/2567,7:00:00,25.9,30.4,26.7,27.6,63.2,93.7,49.4,68.8,0,12,15,13,13.2,93,360,279
5/9/2567,8:00:00,25.9,30.1,26.5,27.5,64.3,91.6,48.3,68,0,12,15,13,13.2,741,973,611
5/9/2567,9:00:00,25.8,29.5,25.9,27.1,65.3,85,50.4,66.9,0,12,15,13,13.2,1173,1285,680
5/9/2567,10:00:00,25.6,28.7,25.2,26.5,66.3,82.8,51.5,66.9,0,12,15,13,13.2,1977,1178,688
5/9/2567,11:00:00,25.6,28,24.6,26.1,66.3,82.8,51.5,66.9,0,12,15,13,13.2,1964,1803,717
5/9/2567,12:00:00,25.5,27.4,24,25.6,66.3,81.8,52.5,66.9,0,12,15,13,13.2,2832,1873,994
5/9/2567,13:00:00,25.4,26.9,23.6,25.3,67.3,81.8,52.5,67.2,0,12,15,13,13.2,3808,4675,2938
5/9/2567,14:00:00,25.8,26.5,23.3,25.2,68.3,82.8,53.6,68.2,0,12,15,13,13.2,2991,3955,3452
5/9/2567,15:00:00,26.1,26.2,23,25.1,68.3,82.8,53.6,68.2,0,12,15,13,13.2,2948,3268,1694
5/9/2567,16:00:00,26.2,25.7,22.6,24.8,69.4,82.8,54.6,68.9,0,12,15,13,13.2,1532,1993,1504
5/9/2567,17:00:00,26.2,25.5,22.4,24.7,69.4,82.8,55.7,69.3,0,12,15,13,13.2,575,517,611
5/9/2567,18:00:00,26.2,25.3,22.3,24.6,69.4,83.9,55.7,69.6,0,12,15,13,13.2,45,13,17
5/9/2567,19:00:00,26.2,25.2,22.2,24.5,70.4,83.9,56.7,70.3,0,12,15,13,13.2,0,2,1
5/9/2567,20:00:00,26,25.1,22.1,24.4,70.4,83.9,56.7,70.3,0,12,15,13,13.2,0,0,0
5/9/2567,21:00:00,25.8,24.7,21.7,24.1,70.4,82.8,56.7,70,0,12,15,13,13.2,0,0,0
5/9/2567,22:00:00,26,24.7,21.7,24.2,71.4,83.9,56.7,70.7,0,12,15,13,13.2,0,0,0
5/9/2567,23:00:00,26.3,24.4,21.4,24,72.4,85,56.7,71.4,0,12,15,13,13.2,0,0,1
6/9/2567,0:00:00,24.6,24.3,21.3,23.4,73.4,85,56.7,71.7,0,12,15,13,13.2,0,0,0
6/9/2567,1:00:00,25.2,24,21.1,23.4,74.5,86.1,56.7,72.4,0,11,13,12,12,2,0,0
6/9/2567,2:00:00,25.8,24,21.1,23.6,75.5,87.2,58.8,73.8,0,12,15,13,13.2,0,0,0
6/9/2567,3:00:00,26.2,23.8,20.9,23.6,76.5,87.2,60.9,74.9,0,11,13,12,12,0,0,0
6/9/2567,4:00:00,26.9,23.5,20.7,23.7,77.5,87.2,64.1,76.3,0,11,13,12,12,0,0,0
6/9/2567,5:00:00,28.1,23.4,20.6,24,78.5,87.2,64.1,76.6,0,12,15,13,13.2,0,0,0
6/9/2567,6:00:00,28.9,23.3,20.5,24.2,80.6,88.3,63,77.3,0,12,15,13,13.2,13,0,0
6/9/2567,7:00:00,29.3,23.1,20.3,24.2,81.6,88.3,65.1,78.3,0,12,15,13,13.2,403,195,101
6/9/2567,8:00:00,29.6,23.1,20.3,24.3,81.6,89.4,66.2,79,0,12,15,13,13.2,1113,1324,870
6/9/2567,9:00:00,29.7,22.8,20.1,24.2,81.6,89.4,67.2,79.4,0,12,15,13,13.2,1474,2487,2420
6/9/2567,10:00:00,30.4,22.7,20,24.3,82.6,89.4,68.3,80.1,0,12,15,13,13.2,1350,3517,3238
6/9/2567,11:00:00,30.6,22.6,19.8,24.3,82.6,89.4,68.3,80.1,0,12,15,13,13.2,2073,1731,3012
6/9/2567,12:00:00,31.3,22.3,19.6,24.4,81.6,89.4,68.3,79.7,0,11,13,12,12,2155,2796,2159
6/9/2567,13:00:00,31.7,22.3,19.6,24.6,82.6,89.4,69.3,80.4,0,11,13,12,12,5396,3889,2801
6/9/2567,14:00:00,32.4,22.2,19.5,24.7,83.6,91.6,70.4,81.9,0,12,15,13,13.2,4563,4356,3936
6/9/2567,15:00:00,32.7,22.1,19.4,24.7,84.7,93.7,70.4,82.9,0,13,16,14,14.4,3768,2220,2254
6/9/2567,16:00:00,32.9,22,19.3,24.7,85.7,93.7,71.4,83.6,0,13,16,14,14.4,2293,884,727
6/9/2567,17:00:00,33.2,21.7,19.1,24.7,85.7,94.8,71.4,84,0,14,17,15,15.6,584,688,394
6/9/2567,18:00:00,33.1,21.6,19,24.6,85.7,95.9,71.4,84.3,0,13,16,14,14.4,15,55,49
6/9/2567,19:00:00,33.4,21.5,18.9,24.6,86.7,95.9,72.5,85,0,12,15,13,13.2,2,0,0
6/9/2567,20:00:00,33.9,21.4,18.8,24.7,86.7,97,72.5,85.4,0,12,15,13,13.2,0,0,0
6/9/2567,21:00:00,34.2,21.3,18.7,24.7,86.7,97,72.5,85.4,0,12,15,13,13.2,0,0,0
6/9/2567,22:00:00,33.9,21.3,18.7,24.6,86.7,97,73.5,85.7,0,12,15,13,13.2,0,0,0
6/9/2567,23:00:00,34.2,21.3,18.7,24.7,87.7,95.9,74.6,86.1,0,12,15,13,13.2,0,0,0
7/9/2567,0:00:00,34.4,21,18.5,24.6,87.7,94.8,75.6,86.1,0,11,13,12,12,0,0,0
7/9/2567,1:00:00,34.7,21.2,18.6,24.8,88.7,93.7,76.7,86.4,0,12,15,13,13.2,0,2,0
7/9/2567,2:00:00,34.8,21.3,18.7,24.9,87.7,91.6,77.7,85.7,0,12,15,13,13.2,0,0,0
7/9/2567,3:00:00,35.1,21,18.5,24.9,88.7,88.3,78.8,85.3,0,12,15,13,13.2,0,2,0
7/9/2567,4:00:00,35.1,20.9,18.4,24.8,88.7,87.2,79.8,85.2,0,12,15,13,13.2,0,0,0
7/9/2567,5:00:00,35.4,20.7,18.2,24.8,89.8,83.9,80.9,84.8,0,11,13,12,12,0,0,0
7/9/2567,6:00:00,35.5,20.6,18.1,24.7,87.7,81.8,83,84.1,0,11,13,12,12,0,9,5
7/9/2567,7:00:00,36.1,20.4,18,24.8,87.7,79.6,84,83.8,0,11,13,12,12,212,275,210
7/9/2567,8:00:00,35.2,20.4,18,24.5,85.7,74.1,84,81.3,0,11,13,12,12,1519,573,499
7/9/2567,9:00:00,36,20.4,18,24.8,85.7,73,84,80.9,0,11,13,12,12,2864,733,655
7/9/2567,10:00:00,36.1,20.2,17.7,24.7,85.7,71.9,85.1,80.9,0,11,13,12,12,4057,884,759
7/9/2567,11:00:00,36.1,32.5,28.6,32.4,86.7,73,85.1,81.6,0,11,13,12,12,1989,1009,866
7/9/2567,12:00:00,36.5,31.9,28,32.1,86.7,69.8,84,80.2,0,11,13,12,12,3222,1359,1463
7/9/2567,13:00:00,36.3,31.4,27.6,31.8,85.7,69.8,85.1,80.2,0,12,15,13,13.2,4487,5810,5898
7/9/2567,14:00:00,35.3,31.1,27.3,31.2,84.7,68.7,86.1,79.8,0,12,15,13,13.2,5028,5661,5540
7/9/2567,15:00:00,36.6,30.7,27,31.4,82.6,67.6,87.2,79.1,0,12,15,13,13.2,2556,3236,4076
7/9/2567,16:00:00,36.8,30.5,26.8,31.3,81.6,66.5,88.2,78.8,0,11,13,12,12,1009,1927,1932
7/9/2567,17:00:00,37,30.2,26.6,31.3,81.6,66.5,88.2,78.8,0,11,13,12,12,782,949,674
7/9/2567,18:00:00,37,29.9,26.3,31.1,80.6,64.3,88.2,77.7,0,11,13,12,12,64,24,18
7/9/2567,19:00:00,37.3,29.5,25.9,30.9,80.6,62.1,89.3,77.3,0,11,13,12,12,0,0,0
7/9/2567,20:00:00,37,29.4,25.8,30.8,82.6,62.1,89.3,78,0,10,12,11,10.8,0,0,0
7/9/2567,21:00:00,37,29.3,25.7,30.7,83.6,62.1,89.3,78.3,0,10,12,11,10.8,0,0,0
7/9/2567,22:00:00,36.6,29,25.5,30.4,82.6,61,89.3,77.6,0,11,13,12,12,0,2,0
7/9/2567,23:00:00,36.7,28.8,25.3,30.3,81.6,61,90.3,77.6,0,10,12,11,10.8,0,2,0
